HUC_12,PIMPV_2021
90203100203,0.376041853
90203100204,0.269094907
90203100301,0.324038572
90203100302,0.305245568
90203100303,0.29632312
90203100304,0.388291024
90203100305,0.313488471
90203100306,0.36887782
90203100307,1.884265854
90203100401,0.324520444
90203100402,0.486720307
90203100403,0.290090072
90203100404,0.232763941
90203100501,2.131059876
90203100502,0.359561189
90203100503,0.835789403
90203110101,0.197079506
90203110102,0.424826512
90203110103,0.890735222
90203110104,0.395588675
90203110201,0.314261408
90203110202,0.254079973
90203110203,0.271283975
90203110204,0.702018478
90203110205,0.637377861
90203110206,0.354122356
90203110207,0.315342702
90203110301,0.408658533
90203110302,0.337448826
90203110303,0.49243066
90203110304,0.507596142
90203110401,0.297956671
90203110402,0.408289985
90203110403,0.468212218
90203110404,0.546717705
90203110501,0.333319536
90203110502,0.424848815
90203110503,1.90771295
90203110504,0.345561174
90203110505,0.346379923
90203110601,0.319188128
90203110602,0.209862193
90203110603,0.651301802
90203110604,0.414147376
90203110701,0.358591753
90203110702,0.536316769
90203110703,0.39939907
90203110801,0.628415703
90203110802,0.641024501
90203110803,0.952132474
90203110901,0.225632373
90203110902,0.200309405
90203110904,0.176656605
90203111101,0.248627845
90203111102,0
90203120101,0.421867688
90203120102,0.346375946
90203120103,0.622152081
90203120104,0.281250501
90203120105,0.337047862
90203120106,0.228221484
90203120107,0.282291673
90203120201,0.407175984
90203120202,0.798455857
90203120203,0.51828936
90203120204,0.426404179
90203120205,0.396242357
90203120206,0.302482385
90203120207,0.273866448
90203120208,0.130997093
90203120301,0.036589936
90203120302,0.387331256
90203120303,0.447932782
90203120401,0.245961627
90203120402,0.055136219
90203120403,0.104685466
90203120501,0.48437562
90203120502,0.473129294
90203120601,0.222758741
90203120602,0.127304837
90203120603,0.142625364
90203120604,0.428429136
90203120605,0.618501159
90203120606,0.444002813
90203120701,0.207822208
90203120702,0.451193253
90203120703,0.61573231
90203120704,0.96467306
90203120705,0.322830846
90203140101,0.110923241
90203140102,0.074996133
90203140103,0.14512757
90203140104,0.163083538
90203140105,0.333545243
90203140106,0.360551222
90203140201,0.216333636
90203140202,0.158146595
90203140203,0.196661595
90203140204,0.373763615
90203140205,0.386932575
90203140301,0.200941682
90203140302,0.272326179
90203140303,0.490573397
90203140401,0.0317025
90203140402,0.198204525
90203140403,0.060996654
90203140501,0.524110832
90203140502,2.402251879
90203140503,0.345965234
90203140504,0.204666149
90203140505,0.354843824
90203140506,0.283852266
90203140601,0.325193161
90203140602,0.033727416
90203140603,0.080865089
90203140604,0.214154075
90203140605,0.217587149
90203140606,0.094462666
90203140801,0
90203140802,1.525782689
90203140804,0.292908572
90203150201,0.199195691
90203150202,0.221781245
90203150203,0.13049905
90203150204,0.161747918
90203150205,0.120471143
90203150206,0.260923396
90203150207,0.197699537
90203150208,0.137743995
90203150301,0.04411096
90203150302,0.084557605
90203150303,0.173059002
90203150401,0.17210699
90203150402,0.123845223
90203150403,0.149770789
90203150404,0.343954177
90203160101,0.206532021
90203160102,0.112427716
90203160103,0.233713122
90203160203,0.1000158
90203160301,0.496558789
90203160302,0.430046294
90203160303,0.258534717
90203160304,0.316447826
90203160401,0.235873178
90203160402,0.152439024
90203160403,0.219930224
90203160404,0.168356375
90203160405,0.20887128
90203160406,0.103168755
90203160501,1.478925883
90203160502,0.249161068
90203160701,0.386031327
90203160702,0.346968198
90203160703,0.301357276
90203160704,0.242720973
90203160705,0.25358089
90203160706,0.154210748
90203160801,0.268926403
90203160802,0.240182304
90203160803,0.233120263
90203160804,0.206656098
90203160901,0.519047316
90203160902,0.25540671
90203160903,0.37542783
90203160904,0.735002114
90203160905,0.333995449
90203160906,0.375816098
90203160907,0.266534675
90203160908,0.479054025
90203161001,0.020769231
90203161002,0.189059991
90203161003,0.175462254
90203161004,0.286027791
90203161005,0.753293652
90203161006,0.473244539
90203161007,0.944483671
90300010301,0
90300010302,0.004548274
90300010303,0.100431795
90300010304,0.194309254
90300010305,0.037495282
90300010401,0
90300010402,0
90300010403,0
90300010404,0.058442787
90300010408,0
90300010501,0
90300010503,0
90300010504,0.112514738
90300010505,0.057656169
90300010506,0.177150967
90300010507,0
90300010601,0.028628896
90300010602,0.048163745
90300010603,0.023384191
90300010604,0.073505172
90300010605,0.024133654
90300010606,0.055250263
90300010607,0.091752847
90300010701,0.035102016
90300010702,0.018776596
90300010703,0.105656744
90300010704,0.041223565
90300010705,0.05200579
90300010706,0.043133354
90300010707,0.050454704
90300010708,0.084766678
90300010709,0.003520695
90300010801,0.332269573
90300010802,0.564189701
90300010803,0.207742687
90300010804,0.036566532
90300010805,0.018808981
90300010806,0.044606839
90300010901,0.000399248
90300010902,0
90300010903,0.007331364
90300010904,0
90300010905,0
90300010906,0.010181789
90300010907,0.004752022
90300010908,0.00194686
90300011001,0.104127371
90300011002,2.125101245
90300011101,0.024383338
90300011102,0.466918846
90300011103,0.952325907
90300011104,0.17268409
90300011105,0.27618063
90300011203,0.031549368
90300011301,0.026554083
90300011305,0
90300011306,0.008019686
90300011308,0
90300011801,0.037170638
90300011802,0.021786689
90300011803,0.005489902
90300011804,0.024870497
90300011905,0
90300011906,0
90300012001,0
90300012002,0.072324238
90300012003,0
90300012004,0.005355223
90300012301,0.306229789
90300012302,0.159098027
90300012303,0.19461257
90300012400,0.266358431
90300012502,0
90300012503,0.010806868
90300012504,0.063577765
90300012505,0.003227869
90300020101,0.135276931
90300020102,0.49638359
90300020103,0.282978042
90300020201,0.169798645
90300020202,0.704715055
90300020203,0.079806118
90300020204,0
90300020205,0.464397017
90300020301,0.177910847
90300020302,0.098412987
90300020303,0.418376725
90300020304,0.19674364
90300020305,0.108248255
90300020401,0.107054361
90300020402,0.154463652
90300020403,0.250677834
90300020501,0.025333689
90300020502,0.086367675
90300020503,0.234839627
90300020504,0.172131148
90300020505,0.080848044
90300020506,0.213189835
90300031801,0.124092501
90300031802,0.352885758
90300031803,0.353597122
90300031804,0.11908489
90300031805,0.484417693
90300031806,0.284930699
90300031907,0.707346186
90300050101,0.156514332
90300050102,0.717285992
90300050103,0.101936792
90300050104,0.583599216
90300050105,0.471051101
90300050106,0.510693398
90300050107,0.311567083
90300050108,0.168780847
90300050109,0.22560528
90300050201,0.193564561
90300050202,0.114883908
90300050203,0.085206915
90300050204,0.119920931
90300050205,0.18795257
90300050206,0.134398403
90300050301,0.291838777
90300050302,0.688974166
90300050303,0.208927825
90300050304,0.446785383
90300050305,0.16618063
90300050306,0.235461843
90300050307,0.147656462
90300050308,0.177663912
90300050401,0.238321317
90300050402,0.106690032
90300050403,0.129403686
90300050501,0.043949
90300050502,0.118410748
90300050503,0.089076413
90300050601,0.153836556
90300050602,0.073920623
90300050603,0.032456093
90300050604,0.033450799
90300050605,0.04396169
90300050606,0.005007739
90300050607,0.225781748
90300050701,0.148047211
90300050702,0.064809794
90300050703,0.183616949
90300050704,0.052610551
90300050705,0.026506939
90300050801,0.135724415
90300050802,0.060300313
90300050803,0.330913636
90300050901,0.087878447
90300050902,0.206710284
90300050903,0.348181006
90300050904,1.699293353
90300050905,0.710992208
90300060101,0.459049387
90300060102,0.458158725
90300060103,0.346619091
90300060104,0.251984304
90300060105,0.305406596
90300060106,0.373616169
90300060107,0.320637562
90300060201,0.217662679
90300060202,0.11998165
90300060203,0.801599041
90300060204,0.157896397
90300060205,0.29950172
90300060301,0.271057105
90300060302,0.136203299
90300060303,0.141353522
90300060304,0.199291645
90300060305,0.199675604
90300060306,0.159527953
90300060307,0.10095583
90300060308,0.342846432
90300060401,0.200635735
90300060402,0.263656844
90300060403,0.261173427
90300060404,0.491952236
90300060501,0.05361166
90300060502,0.28006458
90300060503,0.203109697
90300060504,0.236608339
90300060505,0.192591167
90300060506,0.141519211
90300060507,0.091721202
90300060601,0.235250457
90300060602,0.16621407
90300060603,0.107137716
90300060604,0.041558908
90300060701,0.056034108
90300060702,0.063330213
90300060703,0.044735665
90300060704,0.44418115
90300060705,0.794403595
90300060801,0.011618929
90300060802,0.004345895
90300060803,0.034100218
90300060804,0.221186971
90300060805,0.078005137
90300060806,0.230288777
90300060901,0.315094999
90300060902,0.258701735
90300060903,0.560077057
90300061001,0.334699414
90300061002,0.606415959
90300070100,0.023535251
90300070201,0.000564967
90300070202,0.003419505
90300070203,0.028350679
90300070204,0.062432517
90300070205,0.074644626
90300070301,0.009873821
90300070302,0.079129273
90300070303,0.042965237
90300070304,0.029238137
90300070305,0.085912652
90300070401,0.002107604
90300070402,0.005127992
90300070403,0.031513565
90300070404,0.053252761
90300070405,0.031879843
90300070406,0.041067626
90300070501,0.156852028
90300070502,0.169619744
90300080201,0.047988221
90300080202,0.012918223
90300080203,0.115479177
90300080301,0.040344364
90300080302,0.045899736
90300080303,0.012116946
90300080304,0.044890733
90300080305,0.004728807
90300080306,0.031317535
90300080307,0.309213503
90300080501,15.13775806
90300080502,0.851653759
90300080503,0.594984766
90300080506,0.2293951
90300080507,0.164901576
90300080508,0.183443433
90300080601,0.04493138
90300080602,0.054756772
90300080603,0.354990219
90300080701,0.132573464
90300080702,0.255645928
90300080703,1.553436488
90300080704,0.716006854
90300080705,0.332711187
90300080706,2.019129676
90300090101,0.293571134
90300090102,0.24670991
90300090103,0.715346939
90300090201,0.508896386
90300090202,0.25900606
90300090203,0.312872042
90300090301,0.060589102
90300090302,0.067844642
90300090303,0.385571839
90300090304,0.185166906
90300090305,0.505813953
90300090306,4.120077231
90300090401,0.325324857
90300090402,0.32241745
90300090403,0.481077339
90300090404,0.550075705
90300090405,6.477342193
90300090501,0.015023367
90300090502,0
90300090503,0.028072572
90300090504,0.017958991
90300090505,0.140395065
90300090600,0.075309962
90400010101,0
90400010102,0.106313357
90400010103,0
90400010104,0.04734383
90400010201,0.021879393
90400010202,0
90400010203,0.061964941
90400010301,0.269852758
90400010302,0.005172893
90400010303,0.027665037
90400010304,0.43030982
90400010305,0.126525595
90400010401,0.031368631
90400010402,0.059796087
90400010501,0.062163254
90400020101,0
90400020102,0
90400020103,0
90400020104,0
90400020201,0
90400020202,0
90400020203,0.003888226
1.002E+11,0.032769949
1.002E+11,0.021667238
1.002E+11,0.001533037
1.002E+11,0.022792617
1.002E+11,0.015044963
1.002E+11,0.019597135
1.002E+11,0.014698532
1.002E+11,0.027440097
1.002E+11,0.0464618
1.002E+11,0.01417781
1.002E+11,0.029417721
1.002E+11,0.061478288
1.002E+11,0.007428903
1.002E+11,0.017071454
1.002E+11,0.045046352
1.002E+11,0.041876416
1.002E+11,0.009377594
1.002E+11,0.413142445
1.002E+11,0.007961839
1.002E+11,0.719946433
1.002E+11,0.025168441
1.002E+11,0.391655605
1.002E+11,0.011072997
1.002E+11,0.128108548
1.002E+11,0.062011658
1.002E+11,0.054683714
1.002E+11,0.009780953
1.002E+11,0.042521977
1.002E+11,0.012138079
1.002E+11,0.093746545
1.002E+11,0.33063402
1.002E+11,0.004453905
1.002E+11,0.035752573
1.002E+11,0.036808032
1.002E+11,0.080111788
1.002E+11,0.092978672
1.002E+11,0.030146095
1.002E+11,0.038002009
1.002E+11,0.119668538
1.002E+11,0.028637077
1.002E+11,0.016263186
1.002E+11,0.033968593
1.002E+11,0.094790255
1.002E+11,0.002842928
1.002E+11,0.018613115
1.002E+11,0.218913777
1.002E+11,0
1.002E+11,0
1.002E+11,0.069607128
1.002E+11,0.179650093
1.002E+11,0.024818155
1.002E+11,0.039785034
1.002E+11,0
1.002E+11,0.047102557
1.002E+11,0.002816399
1.002E+11,0.087980627
1.002E+11,0.239524693
1.002E+11,0.007717678
1.002E+11,0.13948745
1.002E+11,0.088917797
1.002E+11,0.134478051
1.002E+11,0.229458417
1.002E+11,0
1.002E+11,0.375267626
1.002E+11,0.313975399
1.002E+11,0.083857623
1.002E+11,0.670302611
1.002E+11,0.373312499
1.002E+11,0.237770405
1.002E+11,0.232164277
1.002E+11,0.477573919
1.002E+11,0.095247766
1.002E+11,0.075958369
1.002E+11,0.158017456
1.002E+11,0.095390265
1.002E+11,0.032666266
1.002E+11,0.226361293
1.002E+11,0.235204782
1.002E+11,0.196817999
1.002E+11,0.093352458
1.002E+11,0.113636364
1.002E+11,0.002489136
1.002E+11,0.080250745
1.002E+11,0.385578406
1.002E+11,0.698339693
1.002E+11,0.030792147
1.002E+11,0.066299381
1.002E+11,0.025848225
1.002E+11,0.03628576
1.002E+11,0.059971754
1.002E+11,0.18325889
1.002E+11,0.041363155
1.002E+11,0.0688489
1.002E+11,0.060657921
1.002E+11,0.074367602
1.002E+11,2.086808584
1.002E+11,0.03431048
1.002E+11,0.804631058
1.002E+11,0.003812664
1.002E+11,0.624166393
1.002E+11,0.81432253
1.002E+11,0.222235673
1.002E+11,0.55267334
1.002E+11,0.12352919
1.002E+11,0.906322837
1.002E+11,0.402491672
1.002E+11,0.37673459
1.002E+11,2.94066525
1.002E+11,0.164504828
1.002E+11,0.5132641
1.002E+11,0.139219913
1.002E+11,0.114695616
1.002E+11,0.338877769
1.002E+11,0.433529136
1.002E+11,0.361486416
1.002E+11,0.616610466
1.002E+11,0
1.002E+11,0.021924452
1.002E+11,0.001906376
1.002E+11,0.023874035
1.002E+11,0.075912097
1.002E+11,0.044168778
1.002E+11,0.037221949
1.002E+11,0.047116693
1.002E+11,0.048170773
1.002E+11,0.072814637
1.002E+11,0.03797189
1.002E+11,0.023240452
1.002E+11,0.048224415
1.002E+11,0.008837299
1.002E+11,0.042554898
1.002E+11,0.04636739
1.002E+11,0.010953974
1.002E+11,0.097135054
1.002E+11,0.066234722
1.002E+11,0.024592869
1.002E+11,0.18713009
1.002E+11,0.216651525
1.002E+11,0.072494756
1.002E+11,0.055712991
1.002E+11,0.212518004
1.002E+11,0.110082081
1.002E+11,0.475260218
1.002E+11,0.234206529
1.002E+11,0.062885126
1.002E+11,0.224184131
1.002E+11,0.016965454
1.002E+11,0.011175252
1.002E+11,0.117671733
1.002E+11,0.085457411
1.002E+11,0
1.002E+11,0.001332728
1.002E+11,0.037969894
1.002E+11,0.012720691
1.002E+11,0.018636383
1.002E+11,0.006826573
1.002E+11,0.01430576
1.002E+11,0.110386779
1.002E+11,0.032059717
1.002E+11,0.00881759
1.002E+11,0.004389717
1.002E+11,0.095446115
1.002E+11,0.242198607
1.002E+11,0
1.002E+11,0.154232757
1.002E+11,0.055578765
1.002E+11,0.049395009
1.002E+11,0.081735539
1.002E+11,0.236847713
1.002E+11,0.080521038
1.002E+11,0.087565267
1.002E+11,0.099298064
1.002E+11,0.006355197
1.002E+11,0.18316864
1.002E+11,0.00976015
1.002E+11,0.035764799
1.002E+11,0.030667462
1.002E+11,0.044122509
1.002E+11,0.017435911
1.002E+11,0.056433273
1.002E+11,0.057250592
1.002E+11,0.01127564
1.002E+11,0.012571505
1.002E+11,0.068067866
1.002E+11,0.02508759
1.002E+11,0.013591461
1.002E+11,0.006541648
1.002E+11,0.085947298
1.002E+11,0.086568361
1.002E+11,0.042836167
1.002E+11,0.03454431
1.002E+11,0.007212477
1.002E+11,0.003896487
1.002E+11,0.089227945
1.002E+11,0.002615179
1.002E+11,0.070612898
1.002E+11,0.007074123
1.002E+11,0.123120402
1.002E+11,0.059371547
1.002E+11,0.063309735
1.002E+11,0.013768905
1.002E+11,0.020690854
1.002E+11,0.042695431
1.002E+11,0.004223702
1.002E+11,0.008519356
1.002E+11,0.005665912
1.002E+11,0.046294067
1.002E+11,0.104978572
1.002E+11,0.103747625
1.002E+11,0.421770994
1.002E+11,0.395612801
1.002E+11,0.047659002
1.002E+11,0.103626467
1.002E+11,0.060772982
1.002E+11,0.289657137
1.002E+11,0.184695207
1.002E+11,0.512177274
1.002E+11,0.144621376
1.002E+11,0.13273411
1.002E+11,0.108024691
1.002E+11,0.241429954
1.002E+11,0.616162861
1.002E+11,0.069175816
1.002E+11,0.359291544
1.002E+11,0.025874725
1.002E+11,0.425737911
1.002E+11,0.196595395
1.002E+11,0.164725122
1.002E+11,0.18972045
1.002E+11,0.089228543
1.002E+11,0.100409156
1.002E+11,0.153107355
1.002E+11,0.066191119
1.002E+11,0.230474549
1.002E+11,0.195671529
1.002E+11,0.175510257
1.002E+11,0.012516004
1.002E+11,0.119697758
1.002E+11,0.042083135
1.002E+11,0.546799265
1.002E+11,0.283730965
1.002E+11,0.648568523
1.002E+11,0.039928245
1.002E+11,0.1101794
1.002E+11,0.201378675
1.002E+11,0
1.002E+11,0.006107784
1.002E+11,1.168898899
1.002E+11,0.090669332
1.002E+11,0.414994429
1.002E+11,0.778555904
1.002E+11,0.138605584
1.002E+11,0.009771987
1.002E+11,0.016484572
1.002E+11,0.170207159
1.002E+11,0.108581369
1.002E+11,0.11800685
1.002E+11,0.247209976
1.002E+11,0.060232361
1.002E+11,0.115301172
1.002E+11,0.079890026
1.002E+11,0.250023165
1.002E+11,0.409406057
1.002E+11,0.219328324
1.002E+11,0.692460944
1.002E+11,0.054145774
1.002E+11,0.055462494
1.002E+11,0.068002642
1.002E+11,0.028872452
1.002E+11,0.260190009
1.002E+11,0.416472721
1.002E+11,0.033703926
1.002E+11,0.235227396
1.002E+11,0.097040571
1.002E+11,0.033981788
1.002E+11,0.486505319
1.002E+11,0.014439691
1.002E+11,0.033355396
1.002E+11,0.254381843
1.002E+11,0.068236703
1.002E+11,0.950366487
1.002E+11,0.095778504
1.002E+11,0.129801463
1.002E+11,0.053127517
1.002E+11,0.105033407
1.002E+11,0.105124304
1.002E+11,0.261780234
1.002E+11,0.153217519
1.002E+11,0.0563683
1.002E+11,0.057685935
1.002E+11,0
1.002E+11,0.016960894
1.002E+11,0.016012696
1.002E+11,0.076035618
1.002E+11,0.028132815
1.002E+11,0.788200327
1.002E+11,0.018361185
1.002E+11,0.056920671
1.002E+11,0.187159362
1.002E+11,0.011727144
1.002E+11,0
1.002E+11,0.090274462
1.002E+11,0.257756163
1.002E+11,0.049247504
1.002E+11,0.015319044
1.002E+11,0.109130776
1.002E+11,0.002625211
1.002E+11,0.001793593
1.002E+11,0.021153049
1.002E+11,0.105255941
1.002E+11,0.009768124
1.002E+11,0.044863136
1.002E+11,0.009634328
1.002E+11,0.002444988
1.002E+11,0.02838372
1.002E+11,0.071171206
1.002E+11,0.131666315
1.002E+11,0.008719252
1.002E+11,0.138346944
1.002E+11,0.024081207
1.002E+11,0.008225263
1.002E+11,0.122539947
1.002E+11,0.012971808
1.002E+11,0.11663322
1.002E+11,0.027622521
1.002E+11,0.235618616
1.002E+11,0.005164587
1.002E+11,0.004148209
1.002E+11,0.01648581
1.002E+11,0.186242835
1.002E+11,0.002656472
1.002E+11,0.135343781
1.002E+11,0.072864875
1.002E+11,0.253688503
1.002E+11,0.130292242
1.002E+11,0.015019888
1.002E+11,0.108455325
1.002E+11,0.014311594
1.002E+11,0.085622397
1.002E+11,0.143124834
1.002E+11,0.022107023
1.002E+11,0.128087082
1.002E+11,0.00913281
1.002E+11,0.036115693
1.002E+11,0.299464158
1.002E+11,0.533560065
1.002E+11,0.001510339
1.002E+11,0.124372875
1.002E+11,0.026733598
1.002E+11,0.13612852
1.002E+11,0.219540299
1.002E+11,0
1.002E+11,0.037042932
1.002E+11,0.002649738
1.002E+11,0.044757746
1.002E+11,0.004982384
1.002E+11,0.2247944
1.002E+11,0.106835403
1.002E+11,0.114206085
1.002E+11,1.104562387
1.002E+11,0.016497737
1.002E+11,0
1.002E+11,0.082016383
1.002E+11,0.003937429
1.002E+11,0.005219293
1.002E+11,0.004471439
1.002E+11,0.025010279
1.002E+11,0.038892139
1.002E+11,0.447217722
1.002E+11,1.007205789
1.002E+11,0.007811157
1.002E+11,0.061817928
1.002E+11,0.021120559
1.002E+11,0.130619827
1.002E+11,0.007144831
1.002E+11,0.182967937
1.002E+11,0.011494622
1.002E+11,0.00223336
1.002E+11,0.017566865
1.002E+11,0.039882899
1.002E+11,0.066207697
1.002E+11,0.029897457
1.002E+11,0.074737392
1.002E+11,0.000771325
1.002E+11,0.047643674
1.002E+11,0.149746081
1.002E+11,0.167813863
1.002E+11,0.310435211
1.002E+11,0.181743595
1.002E+11,0.211489899
1.002E+11,0.081013788
1.002E+11,1.023266985
1.002E+11,1.549475154
1.002E+11,0.127086148
1.002E+11,0.335215429
1.002E+11,0.077852032
1.002E+11,0.583926549
1.002E+11,0.151952476
1.002E+11,1.822354233
1.002E+11,3.528614642
1.002E+11,0.060187622
1.002E+11,4.028758026
1.002E+11,0.161505405
1.002E+11,0.204568138
1.002E+11,0.139494918
1.002E+11,0.105922686
1.002E+11,0.209809481
1.002E+11,7.00984032
1.002E+11,5.20332941
1.002E+11,0.536198314
1.002E+11,1.267991963
1.002E+11,0.249803364
1.002E+11,0.623169212
1.00301E+11,0.260646324
1.00301E+11,0.193443123
1.00301E+11,0.044941507
1.00301E+11,0.066994958
1.00301E+11,0.085050069
1.00301E+11,0.014766426
1.00301E+11,0
1.00301E+11,0.012242372
1.00301E+11,0.068791455
1.00301E+11,0.021842611
1.00301E+11,0
1.00301E+11,0.075202941
1.00301E+11,0.131432903
1.00301E+11,0.030795472
1.00301E+11,0.084789414
1.00301E+11,0.030848997
1.00301E+11,0.017623747
1.00301E+11,0.076408581
1.00301E+11,0.068862428
1.00301E+11,0.118476453
1.00301E+11,0.00162715
1.00301E+11,0.027575518
1.00301E+11,0.28262857
1.00301E+11,0.166829957
1.00301E+11,0.115989932
1.00301E+11,0.524003196
1.00301E+11,0.1421923
1.00301E+11,0.115950641
1.00301E+11,0.306884286
1.00301E+11,0.067707628
1.00301E+11,0.216033341
1.00301E+11,0.31018854
1.00301E+11,0
1.00301E+11,0.02895394
1.00301E+11,0.072286855
1.00301E+11,0.167305006
1.00301E+11,0.096751384
1.00301E+11,0.089662857
1.00301E+11,0.276865823
1.00301E+11,0.058497503
1.00301E+11,0.094578874
1.00301E+11,0.106464635
1.00301E+11,0.112374606
1.00301E+11,0.430607544
1.00301E+11,0.099558368
1.00301E+11,0.156498446
1.00301E+11,0.097992332
1.00301E+11,0.324692099
1.00301E+11,0.359384017
1.00301E+11,2.814748762
1.00301E+11,0.433277974
1.00301E+11,0.548153543
1.00301E+11,0.141026354
1.00301E+11,0.293549524
1.00301E+11,0.197907268
1.00301E+11,0.622741913
1.00301E+11,0.174529876
1.00301E+11,0.522880522
1.00301E+11,0.152087721
1.00301E+11,0.007911605
1.00301E+11,0.326757035
1.00301E+11,0.127127149
1.00301E+11,0.167721822
1.00301E+11,0.219175315
1.00301E+11,0.178817669
1.00301E+11,0.200871504
1.00301E+11,0.416861295
1.00301E+11,1.037783453
1.00301E+11,0.323419602
1.00301E+11,0.457907147
1.00301E+11,0.087820029
1.00301E+11,0.074656105
1.00301E+11,0.090977288
1.00301E+11,0.821144147
1.00301E+11,0.075017957
1.00301E+11,1.531391005
1.00301E+11,8.222871331
1.00301E+11,11.84543233
1.00301E+11,0.032154231
1.00301E+11,0.312679028
1.00301E+11,0.133726326
1.00301E+11,0.094635356
1.00301E+11,1.269251049
1.00301E+11,7.03516038
1.00301E+11,0.365928473
1.00301E+11,0.531401408
1.00301E+11,4.031502191
1.00301E+11,2.873834244
1.00301E+11,0.210557044
1.00301E+11,0.20466443
1.00301E+11,0.444213947
1.00301E+11,0.022409187
1.00301E+11,0.257289632
1.00301E+11,0.057687476
1.00301E+11,0.555376624
1.00301E+11,0.049115958
1.00301E+11,0.011126614
1.00301E+11,0.10945799
1.00301E+11,0.040319731
1.00301E+11,0.069728791
1.00301E+11,0.094103926
1.00301E+11,0.151769557
1.00301E+11,0.17375185
1.00301E+11,0.073917389
1.00301E+11,0.15420359
1.00301E+11,0.152033783
1.00301E+11,0.241254167
1.00301E+11,0
1.00301E+11,0.304011188
1.00301E+11,0.054667163
1.00301E+11,0.321650005
1.00301E+11,0.104426304
1.00301E+11,0.619702258
1.00301E+11,0.046921555
1.00301E+11,0.413946971
1.00301E+11,0.056897427
1.00301E+11,0.032211663
1.00301E+11,0.003502627
1.00301E+11,0.032918166
1.00301E+11,0.018020486
1.00301E+11,0.203496967
1.00301E+11,0
1.00301E+11,0.015237615
1.00301E+11,0.003549053
1.00301E+11,0.110154825
1.00301E+11,0.109737358
1.00301E+11,0.025350278
1.00301E+11,0.101037829
1.00301E+11,0.326414869
1.00301E+11,0.101797763
1.00301E+11,0.045453229
1.00301E+11,0.113139847
1.00301E+11,0.081372755
1.00301E+11,0.011473993
1.00301E+11,0.110784007
1.00301E+11,0.020447985
1.00301E+11,0.135885941
1.00301E+11,0.058335439
1.00301E+11,0.179469851
1.00301E+11,0.182915448
1.00301E+11,0.02999543
1.00301E+11,0.051376653
1.00301E+11,0.659041335
1.00301E+11,0.870565777
1.00301E+11,0.03853923
1.00301E+11,1.129898127
1.00301E+11,0.396629621
1.00301E+11,1.089519013
1.00301E+11,0.104157831
1.00301E+11,0.134398
1.00301E+11,0.589104056
1.00301E+11,0.088160328
1.00301E+11,0.044059962
1.00301E+11,0.088759856
1.00301E+11,0.100602186
1.00301E+11,0.172835725
1.00301E+11,0.093411944
1.00301E+11,0.028972315
1.00301E+11,0.280141794
1.00301E+11,0.10855941
1.00301E+11,0.458589779
1.00301E+11,0.573617237
1.00301E+11,0.771745587
1.00301E+11,0.785166406
1.00301E+11,0.153244304
1.00301E+11,0.341256127
1.00301E+11,0.114168384
1.00301E+11,0.747839494
1.00301E+11,2.015375278
1.00301E+11,0.259788413
1.00301E+11,0.146019456
1.00301E+11,0.349806479
1.00301E+11,0.208100022
1.00301E+11,0.111187247
1.00301E+11,0.145971814
1.00301E+11,26.92659167
1.00301E+11,0.533635696
1.00301E+11,0.271832786
1.00301E+11,2.845605297
1.00301E+11,0.038828093
1.00301E+11,0.055647655
1.00301E+11,0.365463563
1.00301E+11,0.282218036
1.00301E+11,0.321546053
1.00301E+11,0.160249818
1.00301E+11,0.223149989
1.00301E+11,0.323223423
1.00301E+11,0.248910177
1.00301E+11,0.569282729
1.00301E+11,0.14223344
1.00301E+11,0.101214693
1.00301E+11,0.317567233
1.00301E+11,0.162074345
1.00301E+11,0.199510253
1.00301E+11,0.187305968
1.00301E+11,1.723133194
1.00301E+11,0.272566767
1.00301E+11,0.146086274
1.00301E+11,0.29498035
1.00301E+11,0.09689443
1.00301E+11,0.066304626
1.00301E+11,0.118260521
1.00301E+11,0.070101374
1.00301E+11,0.193701083
1.00301E+11,0.085376182
1.00301E+11,0.12355299
1.00301E+11,0.035661552
1.00301E+11,0.201433621
1.00301E+11,0.116481067
1.00301E+11,1.288559622
1.00301E+11,0.02694431
1.00301E+11,0.008238348
1.00301E+11,0.029975341
1.00301E+11,0.238863327
1.00301E+11,0.139465806
1.00301E+11,0.291782321
1.00301E+11,0.061804617
1.00301E+11,0.069622302
1.00301E+11,0.079030633
1.00301E+11,0.169015899
1.00301E+11,0.396102279
1.00301E+11,0.174228622
1.00301E+11,0.248554084
1.00301E+11,0.105919819
1.00301E+11,0.024446802
1.00301E+11,0.115417591
1.00301E+11,0.002066371
1.00301E+11,0.124585132
1.00301E+11,0.278832186
1.00301E+11,0.232207287
1.00301E+11,0.134084019
1.00301E+11,0.173395759
1.00301E+11,0.225173442
1.00301E+11,0
1.00301E+11,0.048409024
1.00301E+11,0.194926644
1.00301E+11,0.023124453
1.00301E+11,0.107610664
1.00301E+11,0.077897274
1.00301E+11,0.274644827
1.00301E+11,0.177663476
1.00301E+11,0.073562779
1.00301E+11,0.107831983
1.00301E+11,0.063044843
1.00301E+11,0.24082936
1.00301E+11,0.077442556
1.00301E+11,0.024301112
1.00301E+11,0.147422453
1.00301E+11,0.138897302
1.00301E+11,0.005186558
1.00301E+11,0.003093661
1.00301E+11,0.063757883
1.00301E+11,0.003147783
1.00301E+11,0.011380257
1.00301E+11,0.009266087
1.00301E+11,0.034930115
1.00301E+11,0.015264366
1.00301E+11,0
1.00301E+11,0.03898381
